8|"1 2 3 6 7 8 11 12"|"40nn"|70.3033
5|"1 3 4 8 11"|"ann"|49.751
6|"1 2 4 7 9 10"|"35nn"|63.6034
5|"1 3 4 8 12"|"j48"|56.6772
8|"1 2 3 6 7 8 11 12"|"ann"|57.809
3|"4 10 12"|"5nn"|61.2494
4|"1 8 9 10"|"20nn"|61.1136
8|"1 2 3 6 7 9 10 11"|"j48"|57.311
5|"1 3 4 8 12"|"boosted j48"|63.4224
3|"4 10 12"|"10nn"|63.0602
6|"1 2 4 7 9 10"|"40nn"|63.6487
8|"1 2 3 6 7 9 10 11"|"boosted j48"|64.0109
4|"1 8 9 10"|"25nn"|60.8873
5|"1 3 4 8 12"|"1nn"|63.0149
9|"1 2 4 6 7 8 9 10 12"|"ann"|52.603
9|"1 2 4 6 7 8 9 11 12"|"j48"|60.163
3|"4 10 12"|"20nn"|63.7845
8|"1 2 3 6 7 9 10 11"|"1nn"|64.3278
5|"1 3 4 8 12"|"3nn"|63.694
4|"1 8 9 10"|"30nn"|60.2535
7|"1 2 3 7 8 9 11"|"ann"|52.8746
9|"1 2 4 6 7 8 9 11 12"|"boosted j48"|65.2784
3|"4 10 12"|"25nn"|63.9656
7|"1 2 3 7 8 9 12"|"j48"|59.5745
5|"1 3 4 8 12"|"5nn"|65.0521
4|"1 8 9 10"|"35nn"|59.6197
8|"1 2 3 6 7 9 10 11"|"3nn"|64.1014
9|"1 2 4 6 7 8 9 11 12"|"1nn"|63.5582
7|"1 2 3 7 8 9 12"|"boosted j48"|63.9656
3|"4 10 12"|"30nn"|64.373
7|"1 2 3 7 8 9 12"|"1nn"|63.694
4|"1 8 9 10"|"40nn"|59.167
5|"1 3 4 8 12"|"10nn"|65.0973
3|"4 10 12"|"35nn"|63.9203
8|"1 2 3 6 7 9 10 11"|"5nn"|65.0973
9|"1 2 4 6 7 8 9 11 12"|"3nn"|63.9656
4|"1 8 9 10"|"ann"|48.8909
4|"1 8 9 11"|"j48"|53.7347
5|"1 3 4 8 12"|"20nn"|68.1304
7|"1 2 3 7 8 9 12"|"3nn"|64.0561
3|"4 10 12"|"40nn"|64.0561
4|"1 8 9 11"|"boosted j48"|54.7306
9|"1 2 4 6 7 8 9 11 12"|"5nn"|65.5953
8|"1 2 3 6 7 9 10 11"|"10nn"|65.9122
3|"4 10 12"|"ann"|52.5577
3|"4 11 12"|"j48"|55.1833
6|"1 2 4 7 9 10"|"ann"|50.8375
4|"1 8 9 11"|"1nn"|58.3522
5|"1 3 4 8 12"|"25nn"|67.4966
7|"1 2 3 7 8 9 12"|"5nn"|64.9163
6|"1 2 4 7 9 11"|"j48"|56.0435
3|"4 11 12"|"boosted j48"|58.8502
9|"1 2 4 6 7 8 9 11 12"|"10nn"|66.727
6|"1 2 4 7 9 11"|"boosted j48"|62.2001
4|"1 8 9 11"|"3nn"|58.8502
8|"1 2 3 6 7 9 10 11"|"20nn"|65.5048
3|"4 11 12"|"1nn"|60.5704
5|"1 3 4 8 12"|"30nn"|67.6324
7|"1 2 3 7 8 9 12"|"10nn"|66.6818
4|"1 8 9 11"|"5nn"|59.4387
6|"1 2 4 7 9 11"|"1nn"|62.0643
3|"4 11 12"|"3nn"|61.4758
9|"1 2 4 6 7 8 9 11 12"|"20nn"|67.5419
5|"1 3 4 8 12"|"35nn"|67.8588
8|"1 2 3 6 7 9 10 11"|"25nn"|65.7764
4|"1 8 9 11"|"10nn"|60.6157
3|"4 11 12"|"5nn"|61.8379
6|"1 2 4 7 9 11"|"3nn"|61.7927
7|"1 2 3 7 8 9 12"|"20nn"|67.6324
3|"4 11 12"|"10nn"|63.1055
4|"1 8 9 11"|"20nn"|61.0684
5|"1 3 4 8 12"|"40nn"|67.4513
9|"1 2 4 6 7 8 9 11 12"|"25nn"|67.4513
8|"1 2 3 6 7 9 10 11"|"30nn"|66.0027
6|"1 2 4 7 9 11"|"5nn"|63.4676
7|"1 2 3 7 8 9 12"|"25nn"|68.0851
3|"4 11 12"|"20nn"|63.7392
4|"1 8 9 11"|"25nn"|61.9285
6|"1 2 4 7 9 11"|"10nn"|65.1426
3|"4 11 12"|"25nn"|64.1467
9|"1 2 4 6 7 8 9 11 12"|"30nn"|68.6283
8|"1 2 3 6 7 9 10 11"|"35nn"|66.6365
7|"1 2 3 7 8 9 12"|"30nn"|67.8135
4|"1 8 9 11"|"30nn"|62.2906
6|"1 2 4 7 9 11"|"20nn"|66.0027
3|"4 11 12"|"30nn"|63.7392
4|"1 8 9 11"|"35nn"|62.1548
7|"1 2 3 7 8 9 12"|"35nn"|68.2662
8|"1 2 3 6 7 9 10 11"|"40nn"|66.3649
9|"1 2 4 6 7 8 9 11 12"|"35nn"|68.2662
3|"4 11 12"|"35nn"|64.1467
6|"1 2 4 7 9 11"|"25nn"|65.2331
8|"1 2 3 6 7 9 10 11"|"ann"|54.1421
4|"1 8 9 11"|"40nn"|61.1136
8|"1 2 3 6 7 9 10 12"|"j48"|59.3934
3|"4 11 12"|"40nn"|64.373
4|"1 8 9 11"|"ann"|48.3929
7|"1 2 3 7 8 9 12"|"40nn"|68.1756
4|"1 8 9 12"|"j48"|54.957
6|"1 2 4 7 9 11"|"30nn"|64.0561
8|"1 2 3 6 7 9 10 12"|"boosted j48"|63.8751
9|"1 2 4 6 7 8 9 11 12"|"40nn"|68.5831
4|"1 8 9 12"|"boosted j48"|57.311
5|"1 3 4 8 12"|"ann"|54.5948
5|"1 3 4 9 10"|"j48"|57.2205
9|"1 2 4 6 7 8 9 11 12"|"ann"|53.9611
7|"1 2 3 7 8 9 12"|"ann"|57.6732
9|"1 2 4 6 7 8 10 11 12"|"j48"|58.8954
8|"1 2 3 6 7 9 10 12"|"1nn"|63.2866
6|"1 2 4 7 9 11"|"35nn"|65.5048
4|"1 8 9 12"|"1nn"|61.4758
7|"1 2 3 7 8 10 11"|"j48"|56.4509
5|"1 3 4 9 10"|"boosted j48"|58.5333
9|"1 2 4 6 7 8 10 11 12"|"boosted j48"|64.4636
7|"1 2 3 7 8 10 11"|"boosted j48"|61.5211
4|"1 8 9 12"|"3nn"|61.4305
5|"1 3 4 9 10"|"1nn"|59.4387
8|"1 2 3 6 7 9 10 12"|"3nn"|64.1919
6|"1 2 4 7 9 11"|"40nn"|65.0068
9|"1 2 4 6 7 8 10 11 12"|"1nn"|65.1879
7|"1 2 3 7 8 10 11"|"1nn"|60.7967
4|"1 8 9 12"|"5nn"|61.9737
6|"1 2 4 7 9 11"|"ann"|50.249
5|"1 3 4 9 10"|"3nn"|60.163
6|"1 2 4 7 9 12"|"j48"|56.9036
8|"1 2 3 6 7 9 10 12"|"5nn"|63.7392
4|"1 8 9 12"|"10nn"|64.373
6|"1 2 4 7 9 12"|"boosted j48"|62.4264
7|"1 2 3 7 8 10 11"|"3nn"|60.9778
9|"1 2 4 6 7 8 10 11 12"|"3nn"|64.1014
5|"1 3 4 9 10"|"5nn"|60.8873
3|"4 11 12"|"ann"|52.8746
3|"5 6 7"|"j48"|51.0638
4|"1 8 9 12"|"20nn"|64.2372
3|"5 6 7"|"boosted j48"|52.7841
6|"1 2 4 7 9 12"|"1nn"|62.4717
8|"1 2 3 6 7 9 10 12"|"10nn"|64.9163
5|"1 3 4 9 10"|"10nn"|62.5622
7|"1 2 3 7 8 10 11"|"5nn"|63.3771
9|"1 2 4 6 7 8 10 11 12"|"5nn"|65.7764
3|"5 6 7"|"1nn"|56.4962
4|"1 8 9 12"|"25nn"|64.0561
6|"1 2 4 7 9 12"|"3nn"|63.2413
5|"1 3 4 9 10"|"20nn"|63.8298
8|"1 2 3 6 7 9 10 12"|"20nn"|67.4513
3|"5 6 7"|"3nn"|57.0847
7|"1 2 3 7 8 10 11"|"10nn"|63.2413
4|"1 8 9 12"|"30nn"|63.8751
9|"1 2 4 6 7 8 10 11 12"|"10nn"|66.7723
6|"1 2 4 7 9 12"|"5nn"|64.7804
3|"5 6 7"|"5nn"|57.5373
5|"1 3 4 9 10"|"25nn"|64.6899
7|"1 2 3 7 8 10 11"|"20nn"|63.8751
4|"1 8 9 12"|"35nn"|64.0109
8|"1 2 3 6 7 9 10 12"|"25nn"|67.5419
3|"5 6 7"|"10nn"|57.1752
6|"1 2 4 7 9 12"|"10nn"|65.7311
9|"1 2 4 6 7 8 10 11 12"|"20nn"|67.8588
5|"1 3 4 9 10"|"30nn"|63.8298
4|"1 8 9 12"|"40nn"|64.373
7|"1 2 3 7 8 10 11"|"25nn"|64.8257
3|"5 6 7"|"20nn"|58.8049
6|"1 2 4 7 9 12"|"20nn"|65.6406
4|"1 8 9 12"|"ann"|54.7306
8|"1 2 3 6 7 9 10 12"|"30nn"|67.6777
4|"1 8 10 11"|"j48"|51.6071
5|"1 3 4 9 10"|"35nn"|64.4183
9|"1 2 4 6 7 8 10 11 12"|"25nn"|67.6777
3|"5 6 7"|"25nn"|58.7144
4|"1 8 10 11"|"boosted j48"|53.9611
7|"1 2 3 7 8 10 11"|"30nn"|65.0521
6|"1 2 4 7 9 12"|"25nn"|66.048
4|"1 8 10 11"|"1nn"|57.8995
5|"1 3 4 9 10"|"40nn"|64.5088
8|"1 2 3 6 7 9 10 12"|"35nn"|68.9
3|"5 6 7"|"30nn"|59.665
9|"1 2 4 6 7 8 10 11 12"|"30nn"|67.5871
4|"1 8 10 11"|"3nn"|57.0394
7|"1 2 3 7 8 10 11"|"35nn"|64.7804
6|"1 2 4 7 9 12"|"30nn"|65.7764
3|"5 6 7"|"35nn"|58.8049
4|"1 8 10 11"|"5nn"|57.9448
8|"1 2 3 6 7 9 10 12"|"40nn"|68.7189
3|"5 6 7"|"40nn"|58.8049
6|"1 2 4 7 9 12"|"35nn"|65.5048
9|"1 2 4 6 7 8 10 11 12"|"35nn"|68.7641
7|"1 2 3 7 8 10 11"|"40nn"|65.1879
4|"1 8 10 11"|"10nn"|58.3522
3|"5 6 7"|"ann"|47.2159
7|"1 2 3 7 8 10 11"|"ann"|50.249
3|"5 6 8"|"j48"|50.7017
7|"1 2 3 7 8 10 12"|"j48"|58.9407
6|"1 2 4 7 9 12"|"40nn"|65.7311
3|"5 6 8"|"boosted j48"|53.0557
4|"1 8 10 11"|"20nn"|58.6691
9|"1 2 4 6 7 8 10 11 12"|"40nn"|68.2662
7|"1 2 3 7 8 10 12"|"boosted j48"|63.2866
3|"5 6 8"|"1nn"|57.0847
9|"1 2 4 6 7 8 10 11 12"|"ann"|54.6401
4|"1 8 10 11"|"25nn"|58.6238
9|"1 2 4 6 7 9 10 11 12"|"j48"|59.6197
7|"1 2 3 7 8 10 12"|"1nn"|63.9656
3|"5 6 8"|"3nn"|58.5785
5|"1 3 4 9 10"|"ann"|53.101
4|"1 8 10 11"|"30nn"|58.5333
9|"1 2 4 6 7 9 10 11 12"|"boosted j48"|63.8298
5|"1 3 4 9 11"|"j48"|55.4097
3|"5 6 8"|"5nn"|59.4387
7|"1 2 3 7 8 10 12"|"3nn"|64.2825
5|"1 3 4 9 11"|"boosted j48"|59.0765
9|"1 2 4 6 7 9 10 11 12"|"1nn"|63.9203
4|"1 8 10 11"|"35nn"|58.6691
3|"5 6 8"|"10nn"|59.3481
8|"1 2 3 6 7 9 10 12"|"ann"|56.9036
5|"1 3 4 9 11"|"1nn"|59.7555
6|"1 2 4 7 9 12"|"ann"|52.8746
7|"1 2 3 7 8 10 12"|"5nn"|66.1385
8|"1 2 3 6 7 9 11 12"|"j48"|59.9819
6|"1 2 4 7 10 11"|"j48"|55.0475
4|"1 8 10 11"|"40nn"|59.4839
9|"1 2 4 6 7 9 10 11 12"|"3nn"|65.1879
3|"5 6 8"|"20nn"|59.9366
5|"1 3 4 9 11"|"3nn"|61.2494
8|"1 2 3 6 7 9 11 12"|"boosted j48"|65.55
6|"1 2 4 7 10 11"|"boosted j48"|60.5251
4|"1 8 10 11"|"ann"|49.3436
4|"1 8 10 12"|"j48"|55.5455
7|"1 2 3 7 8 10 12"|"10nn"|65.5048
3|"5 6 8"|"25nn"|58.986
4|"1 8 10 12"|"boosted j48"|59.5292
5|"1 3 4 9 11"|"5nn"|61.4758
6|"1 2 4 7 10 11"|"1nn"|59.1218
9|"1 2 4 6 7 9 10 11 12"|"5nn"|64.9163
8|"1 2 3 6 7 9 11 12"|"1nn"|63.9656
3|"5 6 8"|"30nn"|58.7144
4|"1 8 10 12"|"1nn"|61.3852
5|"1 3 4 9 11"|"10nn"|63.2413
6|"1 2 4 7 10 11"|"3nn"|60.5704
7|"1 2 3 7 8 10 12"|"20nn"|67.9493
8|"1 2 3 6 7 9 11 12"|"3nn"|65.1426
9|"1 2 4 6 7 9 10 11 12"|"10nn"|66.9081
4|"1 8 10 12"|"3nn"|59.9366
3|"5 6 8"|"35nn"|58.5785
5|"1 3 4 9 11"|"20nn"|64.7352
6|"1 2 4 7 10 11"|"5nn"|61.34
4|"1 8 10 12"|"5nn"|61.4305
7|"1 2 3 7 8 10 12"|"25nn"|68.402
8|"1 2 3 6 7 9 11 12"|"5nn"|65.0068
3|"5 6 8"|"40nn"|58.2617
9|"1 2 4 6 7 9 10 11 12"|"20nn"|67.1797
5|"1 3 4 9 11"|"25nn"|65.4142
6|"1 2 4 7 10 11"|"10nn"|62.0643
4|"1 8 10 12"|"10nn"|62.8791
3|"5 6 8"|"ann"|47.5781
3|"5 6 9"|"j48"|53.3726
7|"1 2 3 7 8 10 12"|"30nn"|68.4925
8|"1 2 3 6 7 9 11 12"|"10nn"|65.9122
3|"5 6 9"|"boosted j48"|55.2739
5|"1 3 4 9 11"|"30nn"|65.0973
4|"1 8 10 12"|"20nn"|64.0109
6|"1 2 4 7 10 11"|"20nn"|62.4264
9|"1 2 4 6 7 9 10 11 12"|"25nn"|66.9986
3|"5 6 9"|"1nn"|58.2617
8|"1 2 3 6 7 9 11 12"|"20nn"|68.5831
4|"1 8 10 12"|"25nn"|64.1919
7|"1 2 3 7 8 10 12"|"35nn"|68.7189
5|"1 3 4 9 11"|"35nn"|65.0068
6|"1 2 4 7 10 11"|"25nn"|62.6981
3|"5 6 9"|"3nn"|59.2123
9|"1 2 4 6 7 9 10 11 12"|"30nn"|67.3608
4|"1 8 10 12"|"30nn"|63.4676
3|"5 6 9"|"5nn"|59.8914
5|"1 3 4 9 11"|"40nn"|64.871
6|"1 2 4 7 10 11"|"30nn"|62.4264
8|"1 2 3 6 7 9 11 12"|"25nn"|68.8094
7|"1 2 3 7 8 10 12"|"40nn"|68.8094
4|"1 8 10 12"|"35nn"|63.9203
3|"5 6 9"|"10nn"|58.986
9|"1 2 4 6 7 9 10 11 12"|"35nn"|67.3608
6|"1 2 4 7 10 11"|"35nn"|62.4717
8|"1 2 3 6 7 9 11 12"|"30nn"|68.4925
3|"5 6 9"|"20nn"|58.9407
4|"1 8 10 12"|"40nn"|64.0109
5|"1 3 4 9 11"|"ann"|51.9239
5|"1 3 4 9 12"|"j48"|57.9448
4|"1 8 10 12"|"ann"|54.0063
9|"1 2 4 6 7 9 10 11 12"|"40nn"|68.4925
6|"1 2 4 7 10 11"|"40nn"|62.7886
5|"1 3 4 9 12"|"boosted j48"|61.6569
4|"1 8 11 12"|"j48"|55.6813
3|"5 6 9"|"25nn"|58.5333
8|"1 2 3 6 7 9 11 12"|"35nn"|69.3074
4|"1 8 11 12"|"boosted j48"|58.488
6|"1 2 4 7 10 11"|"ann"|47.9402
5|"1 3 4 9 12"|"1nn"|60.6609
6|"1 2 4 7 10 12"|"j48"|58.8954
3|"5 6 9"|"30nn"|57.7184
4|"1 8 11 12"|"1nn"|61.1589
6|"1 2 4 7 10 12"|"boosted j48"|63.1507
9|"1 2 4 6 7 9 10 11 12"|"ann"|52.0145
5|"1 3 4 9 12"|"3nn"|62.4264
8|"1 2 3 6 7 9 11 12"|"40nn"|69.3979
3|"5 6 9"|"35nn"|57.0847
9|"1 2 4 6 8 9 10 11 12"|"j48"|59.4387
4|"1 8 11 12"|"3nn"|61.8379
6|"1 2 4 7 10 12"|"1nn"|63.1507
5|"1 3 4 9 12"|"5nn"|62.9244
9|"1 2 4 6 8 9 10 11 12"|"boosted j48"|65.2331
4|"1 8 11 12"|"5nn"|62.7433
3|"5 6 9"|"40nn"|58.0353
7|"1 2 3 7 8 10 12"|"ann"|56.2698
7|"1 2 3 7 8 11 12"|"j48"|61.0684
6|"1 2 4 7 10 12"|"3nn"|63.6487
3|"5 6 9"|"ann"|49.7963
4|"1 8 11 12"|"10nn"|62.517
9|"1 2 4 6 8 9 10 11 12"|"1nn"|63.2866
5|"1 3 4 9 12"|"10nn"|65.0068
3|"5 6 10"|"j48"|47.8044
7|"1 2 3 7 8 11 12"|"boosted j48"|65.3689
3|"5 6 10"|"boosted j48"|49.7057
6|"1 2 4 7 10 12"|"5nn"|64.8257
4|"1 8 11 12"|"20nn"|64.2825
5|"1 3 4 9 12"|"20nn"|65.9574
9|"1 2 4 6 8 9 10 11 12"|"3nn"|65.0973
7|"1 2 3 7 8 11 12"|"1nn"|63.5582
3|"5 6 10"|"1nn"|55.0475
4|"1 8 11 12"|"25nn"|65.2331
6|"1 2 4 7 10 12"|"10nn"|65.0973
3|"5 6 10"|"3nn"|56.9941
5|"1 3 4 9 12"|"25nn"|66.2291
7|"1 2 3 7 8 11 12"|"3nn"|65.6406
9|"1 2 4 6 8 9 10 11 12"|"5nn"|64.7804
4|"1 8 11 12"|"30nn"|64.7804
3|"5 6 10"|"5nn"|56.632
6|"1 2 4 7 10 12"|"20nn"|66.5459
5|"1 3 4 9 12"|"30nn"|66.4554
8|"1 2 3 6 7 9 11 12"|"ann"|57.4468
7|"1 2 3 7 8 11 12"|"5nn"|65.8669
9|"1 2 4 6 8 9 10 11 12"|"10nn"|66.2743
8|"1 2 3 6 7 10 11 12"|"j48"|60.842
3|"5 6 10"|"10nn"|55.8171
4|"1 8 11 12"|"35nn"|64.6899
6|"1 2 4 7 10 12"|"25nn"|67.0892
5|"1 3 4 9 12"|"35nn"|66.3196
8|"1 2 3 6 7 10 11 12"|"boosted j48"|66.048
3|"5 6 10"|"20nn"|56.134
7|"1 2 3 7 8 11 12"|"10nn"|66.8628
4|"1 8 11 12"|"40nn"|64.9163
9|"1 2 4 6 8 9 10 11 12"|"20nn"|66.4554
8|"1 2 3 6 7 10 11 12"|"1nn"|63.2866
4|"1 8 11 12"|"ann"|53.9158
5|"1 3 4 9 12"|"40nn"|65.9122
6|"1 2 4 7 10 12"|"30nn"|67.2703
3|"5 6 10"|"25nn"|56.7225
4|"1 9 10 11"|"j48"|53.282
7|"1 2 3 7 8 11 12"|"20nn"|68.4925
5|"1 3 4 9 12"|"ann"|57.0394
4|"1 9 10 11"|"boosted j48"|55.6813
5|"1 3 4 10 11"|"j48"|52.9651
9|"1 2 4 6 8 9 10 11 12"|"25nn"|65.8669
8|"1 2 3 6 7 10 11 12"|"3nn"|63.9203
3|"5 6 10"|"30nn"|56.1793
6|"1 2 4 7 10 12"|"35nn"|67.5871
4|"1 9 10 11"|"1nn"|59.9366
5|"1 3 4 10 11"|"boosted j48"|58.0806
7|"1 2 3 7 8 11 12"|"25nn"|68.9905
3|"5 6 10"|"35nn"|56.632
4|"1 9 10 11"|"3nn"|59.0765
8|"1 2 3 6 7 10 11 12"|"5nn"|65.8669
5|"1 3 4 10 11"|"1nn"|58.8954
9|"1 2 4 6 8 9 10 11 12"|"30nn"|66.5459
6|"1 2 4 7 10 12"|"40nn"|66.9986
4|"1 9 10 11"|"5nn"|58.7596
3|"5 6 10"|"40nn"|56.2698
5|"1 3 4 10 11"|"3nn"|58.9407
7|"1 2 3 7 8 11 12"|"30nn"|69.4432
6|"1 2 4 7 10 12"|"ann"|52.4672
8|"1 2 3 6 7 10 11 12"|"10nn"|67.6777
6|"1 2 4 7 11 12"|"j48"|59.6197
4|"1 9 10 11"|"10nn"|60.5251
5|"1 3 4 10 11"|"5nn"|59.8461
9|"1 2 4 6 8 9 10 11 12"|"35nn"|66.6818
3|"5 6 10"|"ann"|46.8085
6|"1 2 4 7 11 12"|"boosted j48"|63.6034
3|"5 6 11"|"j48"|51.3354
7|"1 2 3 7 8 11 12"|"35nn"|69.3526
4|"1 9 10 11"|"20nn"|61.2494
3|"5 6 11"|"boosted j48"|55.1833
8|"1 2 3 6 7 10 11 12"|"20nn"|68.6736
5|"1 3 4 10 11"|"10nn"|61.6569
6|"1 2 4 7 11 12"|"1nn"|63.694
4|"1 9 10 11"|"25nn"|61.2494
9|"1 2 4 6 8 9 10 11 12"|"40nn"|66.5459
3|"5 6 11"|"1nn"|57.2657
5|"1 3 4 10 11"|"20nn"|62.517
7|"1 2 3 7 8 11 12"|"40nn"|69.9864
6|"1 2 4 7 11 12"|"3nn"|64.6446
9|"1 2 4 6 8 9 10 11 12"|"ann"|51.5165
3|"5 6 11"|"3nn"|57.4015
8|"1 2 3 6 7 10 11 12"|"25nn"|68.4925
4|"1 9 10 11"|"30nn"|61.34
9|"1 2 4 7 8 9 10 11 12"|"j48"|60.0724
5|"1 3 4 10 11"|"25nn"|63.3318
6|"1 2 4 7 11 12"|"5nn"|64.5541
7|"1 2 3 7 8 11 12"|"ann"|57.7184
3|"5 6 11"|"5nn"|57.4921
9|"1 2 4 7 8 9 10 11 12"|"boosted j48"|64.1919
4|"1 9 10 11"|"35nn"|61.5663
7|"1 2 3 7 9 10 11"|"j48"|58.488
8|"1 2 3 6 7 10 11 12"|"30nn"|68.7641
5|"1 3 4 10 11"|"30nn"|63.8298
3|"5 6 11"|"10nn"|58.4427
7|"1 2 3 7 9 10 11"|"boosted j48"|64.6446
9|"1 2 4 7 8 9 10 11 12"|"1nn"|64.4183
6|"1 2 4 7 11 12"|"10nn"|66.0027
4|"1 9 10 11"|"40nn"|60.9325
3|"5 6 11"|"20nn"|58.986
4|"1 9 10 11"|"ann"|48.7098
7|"1 2 3 7 9 10 11"|"1nn"|63.694
4|"1 9 10 12"|"j48"|55.3644
5|"1 3 4 10 11"|"35nn"|63.2413
9|"1 2 4 7 8 9 10 11 12"|"3nn"|64.6446
8|"1 2 3 6 7 10 11 12"|"35nn"|69.0358
6|"1 2 4 7 11 12"|"20nn"|66.8176
4|"1 9 10 12"|"boosted j48"|56.6772
3|"5 6 11"|"25nn"|58.4427
7|"1 2 3 7 9 10 11"|"3nn"|63.9203
5|"1 3 4 10 11"|"40nn"|63.5582
4|"1 9 10 12"|"1nn"|60.7062
9|"1 2 4 7 8 9 10 11 12"|"5nn"|65.3689
6|"1 2 4 7 11 12"|"25nn"|67.4061
3|"5 6 11"|"30nn"|58.5785
8|"1 2 3 6 7 10 11 12"|"40nn"|69.2168
5|"1 3 4 10 11"|"ann"|47.7139
4|"1 9 10 12"|"3nn"|60.6157
7|"1 2 3 7 9 10 11"|"5nn"|65.4595
5|"1 3 4 10 12"|"j48"|58.488
3|"5 6 11"|"35nn"|58.2617
6|"1 2 4 7 11 12"|"30nn"|67.4061
9|"1 2 4 7 8 9 10 11 12"|"10nn"|66.8176
5|"1 3 4 10 12"|"boosted j48"|62.6528
4|"1 9 10 12"|"5nn"|60.9778
7|"1 2 3 7 9 10 11"|"10nn"|66.3649
3|"5 6 11"|"40nn"|58.7596
8|"1 2 3 6 7 10 11 12"|"ann"|56.3603
5|"1 3 4 10 12"|"1nn"|62.3812
4|"1 9 10 12"|"10nn"|62.1096
8|"1 2 3 6 8 9 10 11"|"j48"|58.0806
6|"1 2 4 7 11 12"|"35nn"|67.5871
9|"1 2 4 7 8 9 10 11 12"|"20nn"|67.0439
5|"1 3 4 10 12"|"3nn"|63.8298
8|"1 2 3 6 8 9 10 11"|"boosted j48"|64.0109
7|"1 2 3 7 9 10 11"|"20nn"|66.048
3|"5 6 11"|"ann"|47.2612
4|"1 9 10 12"|"20nn"|62.7886
3|"5 6 12"|"j48"|57.1299
6|"1 2 4 7 11 12"|"40nn"|67.6777
3|"5 6 12"|"boosted j48"|57.99
5|"1 3 4 10 12"|"5nn"|64.0561
8|"1 2 3 6 8 9 10 11"|"1nn"|62.4264
4|"1 9 10 12"|"25nn"|63.0149
6|"1 2 4 7 11 12"|"ann"|52.603
9|"1 2 4 7 8 9 10 11 12"|"25nn"|67.3155
7|"1 2 3 7 9 10 11"|"25nn"|65.4595
6|"1 2 4 8 9 10"|"j48"|55.4097
3|"5 6 12"|"1nn"|61.4758
5|"1 3 4 10 12"|"10nn"|64.9615
4|"1 9 10 12"|"30nn"|63.6487
6|"1 2 4 8 9 10"|"boosted j48"|61.9285
8|"1 2 3 6 8 9 10 11"|"3nn"|62.7433
3|"5 6 12"|"3nn"|61.2947
9|"1 2 4 7 8 9 10 11 12"|"30nn"|67.225
7|"1 2 3 7 9 10 11"|"30nn"|66.0027
6|"1 2 4 8 9 10"|"1nn"|60.8873
4|"1 9 10 12"|"35nn"|62.7886
3|"5 6 12"|"5nn"|62.4264
5|"1 3 4 10 12"|"20nn"|66.6365
8|"1 2 3 6 8 9 10 11"|"5nn"|62.8339
3|"5 6 12"|"10nn"|62.7433
6|"1 2 4 8 9 10"|"3nn"|61.3852
4|"1 9 10 12"|"40nn"|62.3812
7|"1 2 3 7 9 10 11"|"35nn"|66.1385
9|"1 2 4 7 8 9 10 11 12"|"35nn"|67.5871
5|"1 3 4 10 12"|"25nn"|66.9534
8|"1 2 3 6 8 9 10 11"|"10nn"|62.7886
3|"5 6 12"|"20nn"|62.4717
6|"1 2 4 8 9 10"|"5nn"|61.0684
4|"1 9 10 12"|"ann"|54.6854
4|"1 9 11 12"|"j48"|55.9077
5|"1 3 4 10 12"|"30nn"|66.1838
7|"1 2 3 7 9 10 11"|"40nn"|66.4554
9|"1 2 4 7 8 9 10 11 12"|"40nn"|67.8588
4|"1 9 11 12"|"boosted j48"|57.0394
3|"5 6 12"|"25nn"|62.0643
6|"1 2 4 8 9 10"|"10nn"|61.4305
8|"1 2 3 6 8 9 10 11"|"20nn"|65.4595
7|"1 2 3 7 9 10 11"|"ann"|52.4672
9|"1 2 4 7 8 9 10 11 12"|"ann"|54.1421
7|"1 2 3 7 9 10 12"|"j48"|58.8049
4|"1 9 11 12"|"1nn"|60.6157
5|"1 3 4 10 12"|"35nn"|66.2743
9|"1 2 5 6 7 8 9 10 11"|"j48"|58.5333
3|"5 6 12"|"30nn"|62.0643
7|"1 2 3 7 9 10 12"|"boosted j48"|63.4676
4|"1 9 11 12"|"3nn"|61.2042
6|"1 2 4 8 9 10"|"20nn"|62.7886
9|"1 2 5 6 7 8 9 10 11"|"boosted j48"|62.5622
8|"1 2 3 6 8 9 10 11"|"25nn"|65.0521
5|"1 3 4 10 12"|"40nn"|66.5459
3|"5 6 12"|"35nn"|62.1548
7|"1 2 3 7 9 10 12"|"1nn"|62.5622
4|"1 9 11 12"|"5nn"|61.2494
9|"1 2 5 6 7 8 9 10 11"|"1nn"|62.6528
6|"1 2 4 8 9 10"|"25nn"|63.0602
3|"5 6 12"|"40nn"|62.2001
4|"1 9 11 12"|"10nn"|62.517
8|"1 2 3 6 8 9 10 11"|"30nn"|65.4142
7|"1 2 3 7 9 10 12"|"3nn"|64.2372
9|"1 2 5 6 7 8 9 10 11"|"3nn"|63.694
6|"1 2 4 8 9 10"|"30nn"|62.9697
3|"5 6 12"|"ann"|54.1874
4|"1 9 11 12"|"20nn"|63.694
3|"5 7 8"|"j48"|49.2983
7|"1 2 3 7 9 10 12"|"5nn"|63.2413
3|"5 7 8"|"boosted j48"|53.8253
8|"1 2 3 6 8 9 10 11"|"35nn"|64.871
9|"1 2 5 6 7 8 9 10 11"|"5nn"|63.9656
4|"1 9 11 12"|"25nn"|63.3771
6|"1 2 4 8 9 10"|"35nn"|63.4676
3|"5 7 8"|"1nn"|56.4962
7|"1 2 3 7 9 10 12"|"10nn"|65.55
4|"1 9 11 12"|"30nn"|63.1507
